id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
F5	10	0.14874	0.41975	0.999996	478	5	-4.2795	0.7204	0.71985	0.9995	867	0	-4.2795
MMP8	10	0.14898	0.42026	0.999996	479	7	-2.6668	0.61805	0.61824	0.9995	758	0	-2.6668
OPRD1	10	0.15136	0.42452	0.999996	480	3	-4.2462	0.7368	0.73657	0.9995	888	0	-4.2462
PAF1	10	0.15482	0.43087	0.999996	481	2	-3.7901	0.66852	0.66825	0.9995	813	0	-3.7901
CNR2	10	0.15549	0.43211	0.999996	482	6	-3.6627	0.14649	0.18649	0.935816	233	1	-3.6627
PTGS1	10	0.15551	0.43217	0.999996	483	7	-5.1035	0.85641	0.85628	0.9995	1050	0	-5.1035
HTR7	10	0.15588	0.43285	0.999996	484	6	-4.9266	0.83696	0.83685	0.9995	1028	0	-4.9266
BRD1	10	0.15718	0.43525	0.999996	485	6	-4.6731	0.7726	0.77326	0.9995	926	0	-4.6731
MMP13	10	0.15719	0.43526	0.999996	486	7	-6.6694	0.75165	0.75173	0.9995	902	0	-6.6694
MYSM1	10	0.15888	0.43847	0.999996	487	6	-4.6299	0.57326	0.57399	0.9995	702	0	-4.6299
GLP1R	10	0.15896	0.43859	0.999996	488	5	-5.51	0.47823	0.47961	0.998775	601	0	-5.51
JAK1	10	0.15927	0.43915	0.999996	489	6	-4.4723	0.34231	0.34526	0.973022	442	1	-4.4723
MBIP	10	0.15979	0.44011	0.999996	490	7	-5.7421	0.9622	0.96247	0.9995	1173	0	-5.7421
USP51	10	0.16057	0.44155	0.999996	491	4	-3.889	0.62008	0.62027	0.9995	762	0	-3.889
AVPR2	10	0.16111	0.44238	0.999996	492	6	-3.2831	0.70631	0.70594	0.9995	851	0	-3.2831
CCDC101	10	0.16134	0.44291	0.999996	493	7	-5.6854	0.95734	0.95757	0.9995	1159	0	-5.6854
PRKAA1	10	0.16164	0.44348	0.999996	494	6	-4.8424	0.54991	0.55063	0.9995	681	0	-4.8424
SUV420H2	10	0.16185	0.44388	0.999996	495	7	-6.5662	0.808	0.80888	0.9995	982	0	-6.5662
MET	10	0.16257	0.44514	0.999996	496	6	-5.7687	0.89418	0.89413	0.9995	1086	0	-5.7687
FLT4	10	0.16325	0.44625	0.999996	497	7	-4.7436	0.83852	0.83862	0.9995	1031	0	-4.7436
PDE7A	10	0.16376	0.44721	0.999996	498	6	-5.7848	0.071166	0.12101	0.935816	145	1	-5.7848
CCNB1	10	0.16444	0.44837	0.999996	499	5	-3.511	0.1444	0.18504	0.935816	231	1	-3.511
MBD3	10	0.16504	0.44945	0.999996	500	7	-6.0308	0.84207	0.84224	0.9995	1035	0	-6.0308
HIST1H4A	10	0.16513	0.44958	0.999996	501	2	-3.601	0.74597	0.74609	0.9995	893	0	-3.601
THUMPD2	9	0.1652	0.42935	0.999996	502	5	-2.2688	0.25064	0.25738	0.942712	356	1	-2.2688
FTSJ1	15	0.16533	0.4884	0.999996	503	6	-3.7398	0.044275	0.094356	0.935816	99	1	-3.7398
MMP26	10	0.16617	0.45152	0.999996	504	6	-2.3704	0.12962	0.17431	0.935816	211	1	-2.3704
TRMT44	26	0.16632	0.54477	0.999996	505	15	-4.2991	0.005212	0.019702	0.66412	20	3	-4.2991
UBE2N	10	0.16659	0.45224	0.999996	506	7	-2.362	0.52502	0.52604	0.9995	651	0	-2.362
luciferase:1516-1535_luciferase_-	1	0.16716	0.16647	0.891453	507	1	-4.3823	0.83284	0.83367	0.9995	1021	0	-4.3823
CTRL0091	1	0.16789	0.16726	0.891836	508	1	-5.1579	0.83211	0.83295	0.9995	1018	0	-5.1579
PRDM6	10	0.16879	0.45596	0.999996	509	7	-4.5083	0.84822	0.8483	0.9995	1040	0	-4.5083
KCNC3	10	0.16892	0.45621	0.999996	510	7	-7.8815	0.95209	0.95208	0.9995	1156	0	-7.8815
EPOR	10	0.16958	0.45743	0.999996	511	5	-4.1672	0.91941	0.91962	0.9995	1121	0	-4.1672
MRGBP	10	0.17049	0.45934	0.999996	512	7	-6.5299	0.41802	0.41997	0.987643	534	0	-6.5299
TPH1	10	0.17061	0.45957	0.999996	513	6	-4.158	0.27909	0.29039	0.962678	383	1	-4.158
CLOCK	10	0.17105	0.46025	0.999996	514	6	-5.1862	0.07342	0.12435	0.935816	148	1	-5.1862
GABRB3	10	0.17181	0.4618	0.999996	515	7	-6.2433	0.93349	0.93377	0.9995	1137	0	-6.2433
METTL1	12	0.17275	0.47682	0.999996	516	8	-5.3205	0.10066	0.16511	0.935816	176	1	-5.3205
PKN1	10	0.17368	0.46446	0.999996	517	6	-6.6918	0.93999	0.94011	0.9995	1145	0	-6.6918
DTX3L	10	0.17397	0.4649	0.999996	518	5	-4.0411	0.21499	0.23793	0.935816	316	1	-4.0411
TADA3	10	0.17407	0.46501	0.999996	519	6	-7.06	0.57026	0.57088	0.9995	698	0	-7.06
PPP3R2	10	0.17462	0.46579	0.999996	520	6	-3.7427	0.339	0.34235	0.973022	438	1	-3.7427
TUBA1A	10	0.17532	0.46659	0.999996	521	4	-5.6378	0.26885	0.28161	0.953484	373	1	-5.6378
NACC2	10	0.17581	0.4673	0.999996	522	6	-6.2879	0.27368	0.28576	0.957941	378	1	-6.2879
luciferase:649-668_luciferase_-	1	0.17834	0.1776	0.900361	523	1	-8.8116	0.82166	0.82278	0.9995	1006	0	-8.8116
GRIN2A	10	0.17897	0.47175	0.999996	524	6	-5.456	0.98329	0.98356	0.9995	1207	0	-5.456
CD80	10	0.17945	0.47241	0.999996	525	6	-4.2197	0.16171	0.19751	0.935816	249	1	-4.2197
KCNC2	10	0.17978	0.47287	0.999996	526	6	-3.8448	0.40152	0.40306	0.975479	518	0	-3.8448
SCN2B	10	0.17998	0.47314	0.999996	527	4	-2.4586	0.053205	0.093803	0.935816	116	2	-2.4586
NEK11	10	0.18018	0.4734	0.999996	528	5	-3.8665	0.094222	0.14878	0.935816	169	1	-3.8665
SIRT6	10	0.18138	0.47504	0.999996	529	5	-5.5663	0.26154	0.2751	0.952172	365	1	-5.5663
MS4A1	10	0.18264	0.4768	0.999996	530	6	-3.6578	0.35163	0.35453	0.973022	456	1	-3.6578
CTRL0002	1	0.18268	0.18176	0.91027	531	1	-6.4843	0.81732	0.81858	0.9995	996	0	-6.4843
SRD5A2	10	0.18491	0.47997	0.999996	532	6	-5.4044	0.68282	0.68262	0.9995	832	0	-5.4044
TPK1	10	0.1854	0.48058	0.999996	533	5	-3.5838	0.014772	0.035046	0.722525	54	1	-3.5838
BAZ1A	10	0.18607	0.48165	0.999996	534	4	-4.8254	0.24983	0.26564	0.944356	354	1	-4.8254
PRKCB	10	0.18663	0.48238	0.999996	535	4	-4.9461	0.26581	0.27891	0.952172	369	1	-4.9461
VKORC1L1	10	0.18684	0.48267	0.999996	536	4	-5.1984	0.28327	0.29371	0.962678	387	1	-5.1984
KAT2B	10	0.18738	0.48341	0.999996	537	5	-2.8368	0.11676	0.1649	0.935816	196	1	-2.8368
ASIC1	10	0.18816	0.48446	0.999996	538	6	-3.1888	0.57993	0.58048	0.9995	712	0	-3.1888
CPT2	10	0.18876	0.4853	0.999996	539	6	-6.4778	0.35543	0.35802	0.973022	462	1	-6.4778
CACNB2	10	0.19007	0.48699	0.999996	540	5	-6.8557	0.77618	0.77692	0.9995	931	0	-6.8557
GLRB	10	0.19137	0.48859	0.999996	541	6	-3.8149	0.5348	0.53552	0.9995	663	0	-3.8149
EP300	10	0.19154	0.48877	0.999996	542	6	-4.649	0.23353	0.25253	0.942712	332	1	-4.649
PNLIP	10	0.19197	0.48931	0.999996	543	5	-4.5783	0.042184	0.077051	0.935816	97	1	-4.5783
CTRL0001	1	0.19377	0.19301	0.914741	544	1	-8.7495	0.80623	0.80793	0.9995	978	0	-8.7495
SLC12A5	10	0.19394	0.49196	0.999996	545	5	-4.9493	0.95804	0.95835	0.9995	1161	0	-4.9493
GCGR	10	0.19408	0.49214	0.999996	546	5	-3.5903	0.59922	0.59988	0.9995	739	0	-3.5903
KCNA10	10	0.19547	0.49404	0.999996	547	6	-7.3344	0.78761	0.78814	0.9995	948	0	-7.3344
SUV39H1	10	0.19577	0.49446	0.999996	548	6	-4.0815	0.19801	0.22454	0.935816	287	1	-4.0815
HTR4	10	0.19666	0.49587	0.999996	549	4	-4.5051	0.59229	0.59297	0.9995	731	0	-4.5051
CTRL0029	1	0.19875	0.19795	0.921106	550	1	-3.6539	0.80125	0.80322	0.9995	968	0	-3.6539
SLC12A2	10	0.1989	0.49882	0.999996	551	5	-3.7388	0.50319	0.50456	0.9995	628	0	-3.7388
DRD2	10	0.20012	0.50042	0.999996	552	5	-4.1691	0.57735	0.5778	0.9995	710	0	-4.1691
CTRL0007	1	0.20028	0.19956	0.921106	553	1	-2.4086	0.79972	0.8016	0.9995	963	0	-2.4086
GRIN2C	10	0.20037	0.5007	0.999996	554	6	-6.6565	0.77133	0.77187	0.9995	923	0	-6.6565
C10orf54	36	0.20047	0.63464	0.999996	555	21	-5.2058	0.94924	0.95019	0.9995	1154	0	-5.2058
SDHD	10	0.20052	0.5009	0.999996	556	4	-3.3274	0.58651	0.58705	0.9995	721	0	-3.3274
PLAT	10	0.20083	0.5013	0.999996	557	5	-3.8043	0.65179	0.6518	0.9995	794	0	-3.8043
BCL2	10	0.2013	0.50193	0.999996	558	6	-4.6164	0.2098	0.23391	0.935816	305	1	-4.6164
CACNB4	10	0.20233	0.50354	0.999996	559	5	-5.5115	0.83821	0.83819	0.9995	1030	0	-5.5115
RAF1	10	0.20253	0.50376	0.999996	560	6	-6.1893	0.94869	0.94863	0.9995	1151	0	-6.1893
TLR2	10	0.20327	0.50484	0.999996	561	6	-5.9425	0.29744	0.30597	0.962678	400	1	-5.9425
CTRL0062	1	0.20342	0.20295	0.9256	562	1	-4.2018	0.79658	0.79855	0.9995	961	0	-4.2018
ATP6V1B2	10	0.20414	0.506	0.999996	563	4	-5.0733	0.07866	0.13203	0.935816	155	1	-5.0733
RPS6KA5	10	0.20608	0.50848	0.999996	564	6	-5.2977	0.96896	0.96946	0.9995	1186	0	-5.2977
CTRL0080	1	0.20639	0.20588	0.9256	565	1	-7.3934	0.79361	0.79525	0.9995	956	0	-7.3934
SCNN1A	10	0.20655	0.50916	0.999996	566	4	-5.6526	0.57846	0.5788	0.9995	711	0	-5.6526
STAT3	26	0.20839	0.61041	0.999996	567	15	-5.1931	0.12547	0.24577	0.941222	206	2	-5.1931
MMP28	10	0.20905	0.51237	0.999996	568	5	-5.6016	0.2652	0.27831	0.952172	368	1	-5.6016
HOPX	10	0.21018	0.51398	0.999996	569	5	-3.2352	0.43411	0.43602	0.989966	551	0	-3.2352
IMPDH2	10	0.21434	0.51937	0.999996	570	5	-4.144	0.53075	0.53182	0.9995	657	0	-4.144
ERBB4	10	0.21498	0.52009	0.999996	571	6	-3.2085	0.32106	0.32612	0.972074	423	1	-3.2085
HCAR2	10	0.21563	0.52092	0.999996	572	5	-2.609	0.10955	0.1601	0.935816	189	1	-2.609
CTRL0015	1	0.21636	0.21578	0.928613	573	1	-3.5808	0.78364	0.7856	0.9995	941	0	-3.5808
CYSLTR2	10	0.21656	0.52232	0.999996	574	6	-3.9869	0.8134	0.81394	0.9995	989	0	-3.9869
CTRL0051	1	0.21676	0.21617	0.928613	575	1	-2.1798	0.78324	0.78522	0.9995	940	0	-2.1798
ONECUT2	10	0.21757	0.52372	0.999996	576	5	-4.7285	0.43025	0.43201	0.989966	544	0	-4.7285
IFNAR2	10	0.21773	0.52392	0.999996	577	5	-6.3147	0.13528	0.17862	0.935816	220	1	-6.3147
FTL	10	0.22024	0.52722	0.999996	578	5	-5.9113	0.80982	0.81065	0.9995	983	0	-5.9113
PADI2	10	0.22369	0.53181	0.999996	579	5	-5.8866	0.12464	0.17039	0.935816	204	1	-5.8866
PRMT2	10	0.22518	0.5337	0.999996	580	6	-3.1633	0.90865	0.90833	0.9995	1106	0	-3.1633
LacZ:1534-1553_LacZ_+	1	0.22568	0.22524	0.929415	581	1	-6.5656	0.77432	0.7761	0.9995	928	0	-6.5656
ADH1A	10	0.22697	0.53562	0.999996	582	5	-4.2499	0.095691	0.14989	0.935816	171	1	-4.2499
LacZ:1627-1646_LacZ_-	1	0.22785	0.22759	0.929415	583	1	-3.5811	0.77215	0.77397	0.9995	924	0	-3.5811
CACNB3	10	0.2285	0.53777	0.999996	584	5	-3.6074	0.61907	0.61919	0.9995	760	0	-3.6074
IFNG	10	0.22863	0.53799	0.999996	585	5	-5.2087	0.59657	0.59715	0.9995	735	0	-5.2087
KDM4A	10	0.22879	0.53824	0.999996	586	5	-6.6589	0.93236	0.93263	0.9995	1134	0	-6.6589
GRIN3A	10	0.22901	0.53848	0.999996	587	6	-4.5042	0.76747	0.76795	0.9995	918	0	-4.5042
luciferase:1610-1629_luciferase_+	1	0.2293	0.22917	0.929415	588	1	-8.6374	0.7707	0.77255	0.9995	922	0	-8.6374
SRC	10	0.22965	0.53919	0.999996	589	6	-6.1432	0.79984	0.80042	0.9995	964	0	-6.1432
LEF1	10	0.23029	0.54005	0.999996	590	6	-5.711	0.41406	0.41585	0.985443	529	0	-5.711
MAP1A	10	0.23112	0.54107	0.999996	591	4	-6.3544	0.70843	0.7077	0.9995	854	0	-6.3544
CACNB1	10	0.23155	0.54162	0.999996	592	4	-4.5876	0.32896	0.33348	0.973022	431	1	-4.5876
ARID4A	10	0.23202	0.54226	0.999996	593	5	-2.9237	0.33734	0.34094	0.973022	435	1	-2.9237
PDE8B	10	0.23278	0.54323	0.999996	594	5	-5.3419	0.17802	0.20965	0.935816	265	1	-5.3419
NAA60	10	0.23311	0.54358	0.999996	595	6	-4.5294	0.79487	0.79558	0.9995	958	0	-4.5294
CBX8	10	0.23361	0.54421	0.999996	596	4	-6.8251	0.17126	0.20482	0.935816	258	1	-6.8251
KANSL3	10	0.23368	0.5443	0.999996	597	5	-5.7592	0.7302	0.72976	0.9995	877	0	-5.7592
MMP16	10	0.23669	0.54795	0.999996	598	4	-2.9883	0.28861	0.29818	0.962678	390	1	-2.9883
LacZ:1843-1862_LacZ_-	1	0.23694	0.23668	0.93052	599	1	-3.1123	0.76306	0.76489	0.9995	911	0	-3.1123
ING4	10	0.23905	0.55099	0.999996	600	6	-2.7338	0.15275	0.19101	0.935816	241	1	-2.7338
SIRT5	10	0.23921	0.5512	0.999996	601	6	-3.3236	0.67001	0.66983	0.9995	817	0	-3.3236
LEO1	10	0.23982	0.55203	0.999996	602	4	-3.5622	0.0081255	0.021863	0.66412	34	2	-3.5622
RNF20	10	0.23984	0.55208	0.999996	603	3	-4.0898	0.38718	0.38887	0.975111	498	1	-4.0898
luciferase:1040-1059_luciferase_+	1	0.24072	0.24041	0.93787	604	1	-6.7158	0.75928	0.7612	0.9995	907	0	-6.7158
KMT2B	10	0.24167	0.55417	0.999996	605	6	-6.822	0.72396	0.72338	0.9995	873	0	-6.822
CDK2	10	0.24271	0.55555	0.999996	606	4	-7.2627	0.9619	0.96217	0.9995	1172	0	-7.2627
CSRP2BP	10	0.24342	0.55645	0.999996	607	5	-4.2626	0.98236	0.98261	0.9995	1205	0	-4.2626
RXRB	10	0.24504	0.55847	0.999996	608	4	-3.27	0.010726	0.028322	0.677742	43	2	-3.27
HMMR	10	0.24547	0.55904	0.999996	609	6	-4.868	0.32615	0.33101	0.973022	427	1	-4.868
CACNA1D	10	0.24605	0.55975	0.999996	610	4	-4.4029	0.05021	0.089129	0.935816	107	2	-4.4029
CACNA2D1	10	0.2464	0.56022	0.999996	611	4	-4.9047	0.96315	0.96346	0.9995	1174	0	-4.9047
luciferase:1293-1312_luciferase_-	1	0.24707	0.24694	0.94281	612	1	-3.3632	0.75293	0.75481	0.9995	904	0	-3.3632
NSUN2	28	0.24717	0.67223	0.999996	613	15	-4.5546	0.071012	0.16349	0.935816	144	3	-4.5546
TNFSF13B	10	0.24732	0.56129	0.999996	614	3	-3.1895	0.00081169	0.0028775	0.536591	4	3	-3.1895
GABRB1	10	0.24759	0.56167	0.999996	615	5	-5.9692	0.71369	0.71303	0.9995	859	0	-5.9692
MAP3K12	10	0.2478	0.56193	0.999996	616	6	-3.8248	0.39796	0.39966	0.975111	514	1	-3.8248
SERPINC1	10	0.24894	0.56319	0.999996	617	5	-5.4257	0.53197	0.53294	0.9995	659	0	-5.4257
CTRL0063	1	0.25366	0.25336	0.952941	618	1	-8.5584	0.74634	0.74821	0.9995	894	0	-8.5584
EDNRB	10	0.25478	0.57024	0.999996	619	4	-4.9754	0.48623	0.48772	0.9995	606	0	-4.9754
HRH3	10	0.25579	0.57144	0.999996	620	5	-3.8091	0.46143	0.46241	0.994096	583	0	-3.8091
GRIN2D	10	0.25635	0.57197	0.999996	621	5	-5.5311	0.46327	0.46436	0.995193	585	0	-5.5311
YTHDC2	39	0.25826	0.71752	0.999996	622	16	-3.0494	0.038999	0.12082	0.935816	87	5	-3.0494
CSF3R	10	0.25945	0.57561	0.999996	623	6	-4.4697	0.087582	0.14424	0.935816	166	1	-4.4697
ABCC8	10	0.2597	0.57584	0.999996	624	3	-4.6726	0.1409	0.18265	0.935816	226	1	-4.6726
CA3	10	0.26011	0.57629	0.999996	625	6	-4.2784	0.055248	0.097141	0.935816	121	1	-4.2784
AOC3	10	0.26017	0.57637	0.999996	626	6	-5.7417	0.85186	0.85195	0.9995	1044	0	-5.7417
DCK	10	0.26147	0.57791	0.999996	627	4	-5.8777	0.16581	0.20072	0.935816	253	1	-5.8777
KAT6B	10	0.2625	0.5791	0.999996	628	4	-3.4999	0.80544	0.8062	0.9995	974	0	-3.4999
HTR1F	10	0.2631	0.5799	0.999996	629	5	-3.6589	0.73217	0.73168	0.9995	880	0	-3.6589
CD4	10	0.26406	0.58107	0.999996	630	4	-2.4505	0.0061409	0.017085	0.660427	22	3	-2.4505
LacZ:1040-1059_LacZ_-	1	0.26459	0.26492	0.963847	631	1	-5.3259	0.73541	0.73711	0.9995	887	0	-5.3259
TRMT10B	18	0.26569	0.65201	0.999996	632	9	-4.378	0.22458	0.33109	0.973022	322	2	-4.378
MRM1	21	0.26585	0.66732	0.999996	633	12	-6.6988	0.24774	0.36274	0.973022	350	1	-6.6988
IL2RG	10	0.26591	0.58331	0.999996	634	3	-5.6316	0.88198	0.88218	0.9995	1073	0	-5.6316
MED24	10	0.26629	0.58367	0.999996	635	6	-6.2761	0.74207	0.74205	0.9995	891	0	-6.2761
KCNA2	10	0.26732	0.58499	0.999996	636	6	-4.0505	0.1388	0.18096	0.935816	225	1	-4.0505
PSMD2	10	0.2685	0.58651	0.999996	637	4	-5.619	0.7894	0.79004	0.9995	952	0	-5.619
PNP	10	0.27091	0.58931	0.999996	638	5	-3.4736	0.8231	0.82343	0.9995	1008	0	-3.4736
C3	10	0.27183	0.59052	0.999996	639	6	-4.3555	0.0066596	0.018325	0.66412	25	2	-4.3555
EYA3	10	0.27231	0.59122	0.999996	640	6	-4.1415	0.56382	0.56442	0.9995	695	0	-4.1415
ALKBH4	26	0.27254	0.69796	0.999996	641	12	-4.6777	0.81859	0.82131	0.9995	998	0	-4.6777
PRMT3	10	0.27279	0.59182	0.999996	642	6	-5.0634	0.14858	0.18801	0.935816	236	1	-5.0634
TRPV3	10	0.27445	0.59381	0.999996	643	6	-3.1792	0.77826	0.77886	0.9995	935	0	-3.1792
SLC6A3	10	0.27489	0.5944	0.999996	644	3	-4.0884	0.88269	0.88292	0.9995	1074	0	-4.0884
METTL3	17	0.2764	0.66	0.999996	645	7	-4.1929	0.32328	0.37859	0.973022	424	1	-4.1929
LacZ:1445-1464_LacZ_-	1	0.27657	0.27693	0.969335	646	1	-3.6209	0.72343	0.72533	0.9995	872	0	-3.6209
RBBP5	10	0.27695	0.59706	0.999996	647	5	-4.8847	0.55653	0.55716	0.9995	687	0	-4.8847
IL1B	10	0.2771	0.59723	0.999996	648	5	-2.7891	0.64583	0.64608	0.9995	787	0	-2.7891
GABRR2	10	0.27747	0.59767	0.999996	649	5	-3.9298	0.062792	0.10825	0.935816	131	2	-3.9298
HLCS	10	0.27793	0.59827	0.999996	650	5	-4.9223	0.49543	0.49698	0.9995	615	0	-4.9223
CACNA1I	10	0.27901	0.59954	0.999996	651	6	-7.6885	0.51169	0.51305	0.9995	640	0	-7.6885
MMP17	10	0.28148	0.60255	0.999996	652	3	-4.0862	0.437	0.43867	0.989966	555	0	-4.0862
IFIH1	16	0.28172	0.65807	0.999996	653	7	-4.2594	0.037985	0.086888	0.935816	84	3	-4.2594
CTRL0057	1	0.2834	0.28334	0.971323	654	1	-2.4071	0.7166	0.71808	0.9995	863	0	-2.4071
VAMP1	10	0.28361	0.60504	0.999996	655	6	-4.1355	0.89083	0.89096	0.9995	1083	0	-4.1355
CHRNA2	10	0.28395	0.60541	0.999996	656	5	-4.8639	0.87262	0.8727	0.9995	1067	0	-4.8639
SIRT1	10	0.28409	0.60565	0.999996	657	5	-3.9032	0.37676	0.37866	0.973022	485	1	-3.9032
GABRR1	10	0.28802	0.61035	0.999996	658	5	-3.3821	0.34945	0.35249	0.973022	453	1	-3.3821
PRKAB1	10	0.29098	0.61415	0.999996	659	3	-2.7819	0.64362	0.64411	0.9995	785	0	-2.7819
LPL	10	0.29216	0.61554	0.999996	660	3	-2.3063	0.24547	0.26206	0.944356	346	1	-2.3063
PLAU	10	0.29274	0.61622	0.999996	661	5	-5.1095	0.41007	0.41172	0.98223	524	0	-5.1095
ATM	10	0.29309	0.61665	0.999996	662	6	-3.49	0.51923	0.5204	0.9995	648	0	-3.49
WDR75	10	0.29363	0.61729	0.999996	663	6	-6.2029	0.83883	0.83887	0.9995	1032	0	-6.2029
HENMT1	17	0.29401	0.68102	0.999996	664	9	-4.6795	0.65229	0.65264	0.9995	795	0	-4.6795
P2RY2	10	0.29451	0.61823	0.999996	665	5	-4.0321	0.39643	0.39805	0.975111	511	1	-4.0321
TRIM16	10	0.29453	0.61824	0.999996	666	6	-6.1792	0.23163	0.25101	0.942712	328	1	-6.1792
MSL3	10	0.29481	0.61848	0.999996	667	6	-5.2026	0.84509	0.84534	0.9995	1037	0	-5.2026
LacZ:1480-1499_LacZ_-	1	0.2949	0.29532	0.977628	668	1	-3.1801	0.7051	0.70663	0.9995	849	0	-3.1801
BTK	10	0.29579	0.6196	0.999996	669	4	-3.5834	0.067581	0.11567	0.935816	138	2	-3.5834
JAK3	10	0.29727	0.62129	0.999996	670	6	-5.0303	0.46051	0.4616	0.994096	582	0	-5.0303
LacZ:2045-2064_LacZ_+	1	0.29731	0.29784	0.977628	671	1	-2.5713	0.70269	0.70417	0.9995	848	0	-2.5713
CHD5	10	0.29861	0.62282	0.999996	672	3	-5.1455	0.17397	0.20666	0.935816	260	1	-5.1455
ALKBH5	40	0.29871	0.76154	0.999996	673	17	-3.949	0.15914	0.32483	0.972074	244	2	-3.949
CAT	10	0.29978	0.62417	0.999996	674	6	-4.8818	0.88873	0.88875	0.9995	1081	0	-4.8818
LEPR	10	0.30049	0.62514	0.999996	675	6	-3.9161	0.68623	0.68609	0.9995	835	0	-3.9161
SCN4B	10	0.30087	0.62569	0.999996	676	6	-5.383	0.42098	0.42323	0.989966	536	0	-5.383
FXYD2	10	0.30211	0.62722	0.999996	677	3	-4.8778	0.21369	0.237	0.935816	313	1	-4.8778
CACNG1	10	0.30343	0.62881	0.999996	678	6	-4.9382	0.67119	0.67097	0.9995	821	0	-4.9382
SLC6A2	10	0.30636	0.63181	0.999996	679	4	-6.3817	0.94378	0.94376	0.9995	1147	0	-6.3817
PLA2G6	10	0.30709	0.63259	0.999996	680	6	-3.8499	0.64266	0.64321	0.9995	784	0	-3.8499
CARTPT	10	0.3102	0.63599	0.999996	681	4	-5.0538	0.13739	0.18001	0.935816	222	1	-5.0538
MAP3K7	10	0.31022	0.636	0.999996	682	6	-4.3409	0.009206	0.024624	0.66412	38	1	-4.3409
P2RX4	10	0.31078	0.63668	0.999996	683	5	-3.0754	0.1081	0.15919	0.935816	187	1	-3.0754
TRMT11	6	0.31087	0.57605	0.999996	684	2	-3.3341	0.59039	0.59082	0.9995	726	0	-3.3341
CTRL0043	1	0.31154	0.31151	0.978024	685	1	-2.0697	0.68846	0.69007	0.9995	836	0	-2.0697
GRIK1	10	0.31239	0.63853	0.999996	686	4	-4.0392	0.0078982	0.021415	0.66412	32	3	-4.0392
TYW3	28	0.31242	0.74671	0.999996	687	13	-3.1489	0.24586	0.38068	0.973022	347	2	-3.1489
NPR1	10	0.31336	0.63979	0.999996	688	5	-5.5707	0.69793	0.69824	0.9995	842	0	-5.5707
ELK4	10	0.31422	0.6409	0.999996	689	6	-4.4197	0.70524	0.70491	0.9995	850	0	-4.4197
PRDX5	10	0.31594	0.64298	0.999996	690	5	-6.0235	0.18206	0.21259	0.935816	268	1	-6.0235
ATP4A	10	0.31879	0.64615	0.999996	691	5	-4.2142	0.81969	0.82019	0.9995	1001	0	-4.2142
LacZ:2131-2150_LacZ_+	1	0.31982	0.3199	0.993015	692	1	-7.1991	0.68018	0.68224	0.9995	829	0	-7.1991
RXRG	10	0.32049	0.64799	0.999996	693	5	-2.618	0.032083	0.061531	0.906117	75	1	-2.618
BCHE	10	0.3222	0.64971	0.999996	694	5	-4.2108	0.4683	0.46943	0.995193	591	0	-4.2108
GRIN1	10	0.32259	0.65024	0.999996	695	5	-4.6287	0.68396	0.68381	0.9995	833	0	-4.6287
VEGFB	10	0.32276	0.65035	0.999996	696	5	-4.8008	0.66882	0.66856	0.9995	814	0	-4.8008
CTRL0052	1	0.32424	0.32422	0.995172	697	1	-2.9289	0.67576	0.67801	0.9995	826	0	-2.9289
ADORA2B	10	0.32443	0.65234	0.999996	698	3	-6.2768	0.72168	0.72102	0.9995	869	0	-6.2768
MAOA	10	0.32454	0.65249	0.999996	699	5	-3.6595	0.9011	0.90118	0.9995	1095	0	-3.6595
PARP3	10	0.32516	0.65312	0.999996	700	5	-5.801	0.18138	0.21217	0.935816	267	1	-5.801
SCN5A	10	0.32643	0.65445	0.999996	701	6	-7.1804	0.48931	0.49074	0.9995	607	0	-7.1804
SUDS3	10	0.32699	0.65507	0.999996	702	6	-4.8781	0.99025	0.99039	0.9995	1220	0	-4.8781
FASN	10	0.32784	0.65597	0.999996	703	3	-4.5471	0.083131	0.1389	0.935816	160	1	-4.5471
MMP9	10	0.33021	0.65842	0.999996	704	6	-5.6605	0.61432	0.61464	0.9995	756	0	-5.6605
GHR	10	0.33024	0.65847	0.999996	705	5	-3.9099	0.0861	0.14336	0.935816	165	1	-3.9099
POLE2	10	0.33039	0.65863	0.999996	706	6	-7.6594	0.92521	0.92565	0.9995	1126	0	-7.6594
CSF2RB	10	0.33058	0.65887	0.999996	707	6	-3.7802	0.09275	0.1478	0.935816	168	1	-3.7802
CTRL0047	1	0.33075	0.3305	0.999996	708	1	-8.3306	0.66925	0.67212	0.9995	815	0	-8.3306
ATXN7	10	0.33152	0.6598	0.999996	709	6	-4.1881	0.75256	0.75256	0.9995	903	0	-4.1881
HPRT1	10	0.33156	0.65983	0.999996	710	5	-3.8297	0.60466	0.60514	0.9995	744	0	-3.8297
TUBA4A	10	0.33288	0.66127	0.999996	711	5	-7.8619	0.66584	0.6656	0.9995	810	0	-7.8619
OXTR	10	0.33304	0.66146	0.999996	712	6	-3.6523	0.14789	0.18762	0.935816	235	1	-3.6523
RING1	10	0.33437	0.66293	0.999996	713	6	-5.5549	0.092013	0.14735	0.935816	167	1	-5.5549
DHODH	10	0.33538	0.66404	0.999996	714	3	-6.1759	0.070471	0.11996	0.935816	143	2	-6.1759
BIRC5	19	0.33618	0.73596	0.999996	715	6	-5.8616	0.5617	0.56623	0.9995	692	1	-5.8616
