id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CTRL0075	1	0.25578	0.25563	0.999255	488	0	0.031032	0.74422	0.74614	0.999972	1111	0	0.031032
U2AF1	10	0.25598	0.44048	0.999255	489	3	-0.24755	0.89459	0.98493	0.999972	1187	3	-0.24755
SLC6A2	8	0.25699	0.40649	0.999255	490	2	1.9342	0.33966	0.68377	0.999972	804	5	1.9342
IL2RA	10	0.2606	0.44578	0.999255	491	3	0.60886	0.40374	0.76839	0.999972	862	5	0.60886
KCNA2	10	0.26066	0.44584	0.999255	492	2	2.869	0.14853	0.45411	0.966486	513	8	2.869
HTR3A	8	0.26159	0.41061	0.999255	493	2	-0.17271	0.066696	0.24618	0.884436	312	3	-0.17271
NOP2	18	0.2627	0.52059	0.999255	494	4	2.0539	0.48778	0.87788	0.999972	941	11	2.0539
KCNA3	9	0.2634	0.43894	0.999255	495	2	1.955	0.27059	0.62649	0.999972	722	7	1.955
NSUN5	16	0.26372	0.50071	0.999255	496	1	0.60843	0.84718	0.98622	0.999972	1168	8	0.60843
MMP19	10	0.265	0.45112	0.999255	497	3	0.42694	0.66778	0.92121	0.999972	1065	5	0.42694
PCGF2	10	0.26525	0.45138	0.999255	498	3	1.149	0.35068	0.722	0.999972	815	6	1.149
TBL1X	10	0.26588	0.45217	0.999255	499	1	6.3453	0.00029409	0.0023223	0.247834	7	9	6.3453
SETD2	9	0.26617	0.44135	0.999255	500	2	1.0106	0.00038847	0.0028858	0.247834	10	6	1.0106
HDAC11	10	0.26903	0.45614	0.999255	501	3	-0.58531	0.86425	0.97847	0.999972	1174	4	-0.58531
LacZ:2253-2272_LacZ_-	1	0.27197	0.27242	0.999255	502	0	-0.51324	0.72803	0.72993	0.999972	1102	0	-0.51324
CTRL0063	1	0.27197	0.27242	0.999255	503	0	-0.51324	0.72803	0.72993	0.999972	1101	0	-0.51324
COMT	9	0.27234	0.44651	0.999255	504	2	4.0902	0.040075	0.17487	0.854484	217	7	4.0902
TUBA4A	9	0.27234	0.44651	0.999255	505	2	-0.46326	0.8748	0.97811	0.999972	1179	3	-0.46326
DMAP1	9	0.27234	0.44651	0.999255	506	2	2.6329	0.25008	0.60011	0.997844	694	7	2.6329
SUV420H1	10	0.27239	0.46045	0.999255	507	2	2.2996	0.0021564	0.014952	0.423553	39	6	2.2996
KCND1	10	0.27368	0.46211	0.999255	508	1	4.4496	0.0044439	0.029288	0.532551	53	9	4.4496
CLCN2	10	0.27539	0.46409	0.999255	509	2	0.11822	0.56774	0.87858	0.999972	996	4	0.11822
GABRE	10	0.27562	0.46439	0.999255	510	2	3.2136	0.23318	0.59267	0.997844	662	7	3.2136
MAOB	10	0.27586	0.46463	0.999255	511	3	0.32608	0.039431	0.18008	0.854484	213	5	0.32608
FGFR1	10	0.27606	0.46482	0.999255	512	2	1.1666	0.62426	0.90344	0.999972	1035	6	1.1666
CTRL0009	1	0.27607	0.27655	0.999255	513	0	0.32422	0.72393	0.72571	0.999972	1098	0	0.32422
ADH1B	10	0.27627	0.46508	0.999255	514	1	2.5578	0.18151	0.51178	0.97442	573	8	2.5578
RYBP	10	0.27692	0.4659	0.999255	515	1	5.2796	0.0021981	0.015298	0.423553	40	7	5.2796
EP400	8	0.27769	0.4248	0.999255	516	1	3.0845	0.059873	0.22805	0.87257	292	7	3.0845
MORF4L2	9	0.27847	0.45134	0.999255	517	1	1.9575	0.45123	0.79486	0.999972	898	6	1.9575
ELP3	31	0.27886	0.59767	0.999255	518	4	1.8792	0.16348	0.59454	0.997844	548	18	1.8792
CKMT1A	10	0.27993	0.46979	0.999255	519	3	2.1812	0.16224	0.4785	0.968599	545	6	2.1812
RAMP3	10	0.28026	0.47017	0.999255	520	2	2.5827	0.18723	0.52133	0.975847	584	7	2.5827
PRDM2	10	0.28142	0.47163	0.999255	521	2	2.6823	0.18004	0.50942	0.97442	569	8	2.6823
CRBN	10	0.2835	0.47433	0.999255	522	3	4.8076	0.022519	0.11682	0.789172	152	6	4.8076
ARRB1	8	0.28458	0.43118	0.999255	523	2	0.82463	0.74965	0.93856	0.999972	1114	4	0.82463
HPD	10	0.28526	0.47652	0.999255	524	2	3.498	0.056958	0.23872	0.87807	282	7	3.498
CASR	10	0.28714	0.47916	0.999255	525	2	2.6086	0.028688	0.14147	0.802733	179	7	2.6086
GABRR2	9	0.28715	0.45808	0.999255	526	2	2.6198	0.051987	0.21326	0.854484	261	6	2.6198
SMOX	10	0.2878	0.47983	0.999255	527	2	2.6431	0.33464	0.70715	0.999972	797	7	2.6431
GGPS1	7	0.28781	0.42077	0.999255	528	2	-0.20183	0.94893	0.9889	0.999972	1208	1	-0.20183
TLR2	10	0.28908	0.48128	0.999255	529	2	0.63279	0.15579	0.46683	0.966486	532	5	0.63279
SLC12A1	10	0.28912	0.48132	0.999255	530	3	2.4393	0.1476	0.45242	0.966486	511	6	2.4393
CFTR	10	0.28912	0.48132	0.999255	531	3	2.3514	0.012449	0.073352	0.694554	101	7	2.3514
GAMT	9	0.29136	0.46162	0.999255	532	2	0.52761	0.30148	0.66489	0.999972	755	5	0.52761
ESR2	9	0.29257	0.46255	0.999255	533	2	3.2645	0.1366	0.42594	0.956	483	6	3.2645
F7	10	0.29421	0.48794	0.999255	534	2	0.8039	0.75627	0.95374	0.999972	1116	5	0.8039
HSF4	10	0.29554	0.48954	0.999255	535	3	-0.23422	0.55354	0.8718	0.999972	984	4	-0.23422
MMP16	10	0.2958	0.48986	0.999255	536	3	3.1974	0.079442	0.30541	0.914806	348	7	3.1974
MMP17	9	0.29744	0.46665	0.999255	537	1	4.209	0.079118	0.29014	0.906682	347	6	4.209
WDR82	9	0.29914	0.46793	0.999255	538	1	0.25484	0.3732	0.7371	0.999972	834	4	0.25484
FGFR2	10	0.29917	0.49232	0.999255	539	1	2.8426	0.21351	0.56277	0.984312	624	7	2.8426
CNR2	10	0.2998	0.4928	0.999255	540	2	1.5448	0.48736	0.83277	0.999972	938	7	1.5448
JADE1	9	0.29989	0.46859	0.999255	541	2	2.3076	0.076482	0.28306	0.906682	332	7	2.3076
WBSCR22	8	0.30074	0.44595	0.999255	542	1	2.3734	0.11436	0.36053	0.953657	424	5	2.3734
RPS6KA4	8	0.30084	0.44606	0.999255	543	2	1.6306	0.098417	0.32455	0.91863	388	5	1.6306
TPK1	10	0.30211	0.49468	0.999255	544	2	4.3167	0.0073148	0.046104	0.651815	73	7	4.3167
CALCR	10	0.3023	0.49476	0.999255	545	2	1.4565	0.42702	0.78754	0.999972	882	7	1.4565
TRMT5	30	0.3032	0.62303	0.999255	546	6	2.3984	0.24974	0.72427	0.999972	693	21	2.3984
LacZ:1885-1904_LacZ_-	1	0.30383	0.30409	0.999255	547	0	-0.46326	0.69617	0.69767	0.999972	1083	0	-0.46326
CTRL0047	1	0.30383	0.30409	0.999255	548	0	-0.46326	0.69617	0.69767	0.999972	1081	0	-0.46326
luciferase:1610-1629_luciferase_+	1	0.30383	0.30409	0.999255	549	0	-0.46326	0.69617	0.69767	0.999972	1082	0	-0.46326
SV2A	9	0.30386	0.47143	0.999255	550	2	3.0214	0.1655	0.4746	0.966486	552	6	3.0214
IFNAR2	7	0.30391	0.43721	0.999255	551	2	3.2219	0.026682	0.11704	0.789172	172	4	3.2219
CPA4	10	0.3048	0.49655	0.999255	552	2	4.0435	0.028286	0.13989	0.802733	176	8	4.0435
ELP4	9	0.30983	0.47645	0.999255	553	2	0.62654	0.11216	0.37613	0.956	419	4	0.62654
TAAR1	10	0.31038	0.5006	0.999255	554	2	3.1285	0.20688	0.55256	0.984312	616	7	3.1285
MECP2	9	0.3115	0.47775	0.999255	555	1	0.59674	0.58011	0.87826	0.999972	1005	5	0.59674
FRK	10	0.31223	0.50197	0.999255	556	2	4.7515	0.0020205	0.014051	0.423553	35	7	4.7515
PHF8	9	0.31595	0.48142	0.999255	557	2	1.7255	0.21069	0.54479	0.982543	622	6	1.7255
CACNA1G	8	0.31727	0.46133	0.999255	558	2	1.6717	0.47729	0.80145	0.999972	927	5	1.6717
F10	8	0.31727	0.46133	0.999255	559	2	2.2503	0.023583	0.1122	0.787871	159	5	2.2503
KCNJ11	9	0.32033	0.48498	0.999255	560	2	1.1159	0.45628	0.79839	0.999972	904	6	1.1159
SSTR1	9	0.32422	0.48818	0.999255	561	1	2.3945	0.47908	0.81472	0.999972	929	5	2.3945
QPRT	10	0.32507	0.51095	0.999255	562	1	2.4868	0.13683	0.43161	0.956	484	7	2.4868
PTGER4	8	0.32727	0.47058	0.999255	563	2	-0.0043902	0.9343	0.98699	0.999972	1203	3	-0.0043902
ITGAL	10	0.32749	0.51249	0.999255	564	2	0.81232	0.71789	0.94045	0.999972	1096	6	0.81232
MBIP	7	0.32782	0.46171	0.999255	565	2	2.5579	0.24153	0.56422	0.98439	677	5	2.5579
TRMT44	25	0.32831	0.63195	0.999255	566	4	2.9628	0.094187	0.42534	0.956	381	17	2.9628
SLC25A6	8	0.33145	0.47421	0.999255	567	2	2.8361	0.16043	0.45531	0.966486	541	6	2.8361
CHRM1	9	0.33403	0.49596	0.999255	568	1	2.3076	0.47165	0.80959	0.999972	919	5	2.3076
LacZ:1843-1862_LacZ_-	1	0.33703	0.33735	0.999255	569	0	0.34186	0.66297	0.66595	0.999972	1061	0	0.34186
TRIM37	10	0.33725	0.51945	0.999255	570	2	0.35178	0.15379	0.46319	0.966486	527	4	0.35178
AR	131	0.33774	0.76694	0.999255	571	20	3.4983	0.00040799	0.0077799	0.341761	11	101	3.4983
GSG2	10	0.33792	0.51985	0.999255	572	2	1.73	0.5031	0.84357	0.999972	955	7	1.73
AKR1C2	10	0.33926	0.52089	0.999255	573	2	2.4559	0.19463	0.53328	0.980162	596	7	2.4559
TFB2M	8	0.33966	0.48215	0.999255	574	2	2.2232	0.17621	0.48329	0.968599	562	6	2.2232
JUN	10	0.34362	0.52423	0.999255	575	2	3.4422	0.030071	0.1468	0.82356	182	8	3.4422
FTSJ1	13	0.3447	0.55642	0.999255	576	2	3.5273	0.055279	0.25189	0.886464	277	11	3.5273
SCN11A	10	0.3448	0.52499	0.999255	577	2	0.099638	0.5107	0.84928	0.999972	960	4	0.099638
IL2RB	10	0.34539	0.52539	0.999255	578	1	2.9805	0.073031	0.28731	0.906682	323	7	2.9805
GABRB1	9	0.34585	0.50606	0.999255	579	1	2.0183	0.33241	0.70059	0.999972	792	6	2.0183
ADRB2	9	0.34638	0.50652	0.999255	580	2	2.8204	0.27747	0.63489	0.999972	737	7	2.8204
MME	9	0.34745	0.50735	0.999255	581	2	4.3782	0.062248	0.2431	0.884436	299	7	4.3782
DHODH	8	0.34779	0.48962	0.999255	582	2	2.4922	0.076888	0.27243	0.906682	336	5	2.4922
TACR1	8	0.34897	0.49076	0.999255	583	2	4.9827	0.0061173	0.03403	0.548502	65	6	4.9827
NSUN4	53	0.34923	0.72612	0.999255	584	4	3.4036	0.0021519	0.029586	0.532551	38	41	3.4036
FN1	9	0.34957	0.50908	0.999255	585	1	2.2048	0.45349	0.79643	0.999972	901	6	2.2048
SIGMAR1	10	0.35009	0.5289	0.999255	586	1	1.9125	0.24896	0.61589	0.997844	690	8	1.9125
BRPF1	10	0.35068	0.52939	0.999255	587	1	2.0781	0.43273	0.79195	0.999972	888	7	2.0781
KCNE1	9	0.35169	0.51077	0.999255	588	1	3.0823	0.26453	0.61902	0.999972	715	7	3.0823
DCK	10	0.35243	0.53071	0.999255	589	2	1.6068	0.55861	0.87424	0.999972	990	6	1.6068
RPL4	9	0.35274	0.51172	0.999255	590	2	-0.46326	0.39969	0.75701	0.999972	859	4	-0.46326
RYR1	8	0.35441	0.49575	0.999255	591	1	1.2739	0.12849	0.39093	0.956	458	7	1.2739
CNR1	8	0.35544	0.49682	0.999255	592	2	1.9951	0.47472	0.8	0.999972	924	5	1.9951
CTRL0054	1	0.35611	0.35662	0.999255	593	0	0.71511	0.64389	0.64712	0.999972	1048	1	0.71511
MS4A1	9	0.35793	0.5161	0.999255	594	2	4.1397	0.022179	0.11347	0.787871	151	7	4.1397
GUCY2C	10	0.35851	0.53488	0.999255	595	2	2.6623	0.34428	0.71602	0.999972	812	6	2.6623
S1PR5	10	0.35851	0.53488	0.999255	596	2	2.3728	0.019258	0.10339	0.773132	135	8	2.3728
INSR	9	0.35853	0.51665	0.999255	597	1	1.9614	0.46851	0.80739	0.999972	914	6	1.9614
SCN10A	10	0.35941	0.53551	0.999255	598	1	1.7997	0.3406	0.71267	0.999972	805	6	1.7997
TET2	9	0.36233	0.51982	0.999255	599	2	4.0148	0.14722	0.44376	0.964358	509	6	4.0148
TAF5L	9	0.3627	0.52018	0.999255	600	2	-0.46326	0.3865	0.74738	0.999972	845	4	-0.46326
LacZ:1970-1989_LacZ_+	1	0.3644	0.36459	0.999255	601	0	0.82226	0.6356	0.63896	0.999972	1045	1	0.82226
JAK2	10	0.36552	0.54024	0.999255	602	2	2.9361	0.27206	0.64606	0.999972	728	6	2.9361
RAG1	8	0.36594	0.50622	0.999255	603	2	3.044	0.24776	0.57862	0.99239	688	6	3.044
HTR1A	9	0.36657	0.52347	0.999255	604	2	1.0004	0.54723	0.85864	0.999972	982	6	1.0004
GNRHR2	9	0.36657	0.52347	0.999255	605	2	0.88408	0.56058	0.86674	0.999972	991	6	0.88408
REN	9	0.36789	0.52455	0.999255	606	1	1.5049	0.16238	0.46922	0.966486	546	7	1.5049
CCND1	9	0.37081	0.52716	0.999255	607	2	1.0029	0.7295	0.93746	0.999972	1105	5	1.0029
CTRL0044	1	0.37083	0.37113	0.999255	608	0	0.85718	0.62917	0.63229	0.999972	1037	1	0.85718
HDAC7	9	0.3715	0.52761	0.999255	609	1	2.4398	0.27747	0.63489	0.999972	736	6	2.4398
DDB2	10	0.37315	0.54556	0.999255	610	1	1.9505	0.53535	0.86306	0.999972	975	6	1.9505
SUDS3	10	0.37542	0.54719	0.999255	611	1	2.1508	0.23702	0.59833	0.997844	666	7	2.1508
MMP26	10	0.3755	0.5473	0.999255	612	2	2.987	0.11101	0.37984	0.956	415	8	2.987
CD3D	9	0.37917	0.53391	0.999255	613	1	2.8204	0.045864	0.19367	0.854484	234	8	2.8204
CACNA2D2	8	0.38021	0.51986	0.999255	614	2	5.2868	0.0028438	0.016715	0.423553	45	6	5.2868
CTRL0005	1	0.38033	0.38096	0.999255	615	0	0.83324	0.61967	0.62223	0.999972	1031	1	0.83324
KCNA6	9	0.38062	0.53525	0.999255	616	2	1.7963	0.6064	0.89274	0.999972	1024	5	1.7963
TPMT	10	0.38081	0.55128	0.999255	617	2	3.8793	0.061606	0.25363	0.887728	297	6	3.8793
PRKAA1	9	0.3812	0.5358	0.999255	618	1	4.303	0.051116	0.21079	0.854484	255	7	4.303
TARBP1	25	0.38281	0.67969	0.999255	619	5	3.1979	5.041e-05	0.00085728	0.247834	2	19	3.1979
PSMD1	9	0.38544	0.53929	0.999255	620	2	0.16261	0.65193	0.91032	0.999972	1052	4	0.16261
FTH1	10	0.38552	0.55488	0.999255	621	2	0.85932	0.70469	0.93582	0.999972	1087	5	0.85932
FSHR	10	0.38661	0.55561	0.999255	622	2	0.74924	0.13309	0.42442	0.956	471	6	0.74924
PSMB9	10	0.38661	0.55561	0.999255	623	2	3.5031	0.05404	0.22956	0.87257	271	7	3.5031
LacZ:1578-1597_LacZ_-	1	0.38754	0.38822	0.999255	624	0	0.59865	0.61246	0.61516	0.997844	1026	1	0.59865
F11	10	0.3883	0.55697	0.999255	625	1	5.0474	0.010445	0.063169	0.683212	89	8	5.0474
ACHE	8	0.38834	0.52796	0.999255	626	2	-0.63832	0.63012	0.88823	0.999972	1040	3	-0.63832
MMP27	9	0.38979	0.54299	0.999255	627	2	3.769	0.05294	0.21617	0.854484	265	7	3.769
LacZ:1534-1553_LacZ_+	1	0.39181	0.39245	0.999255	628	0	1.0938	0.60819	0.61095	0.997844	1025	1	1.0938
RRM2	9	0.3919	0.54474	0.999255	629	2	0.83324	0.77313	0.95192	0.999972	1125	5	0.83324
PDE7A	10	0.39272	0.56047	0.999255	630	2	1.9625	0.31898	0.69303	0.999972	778	6	1.9625
KAT7	9	0.39277	0.5453	0.999255	631	2	3.4335	0.10906	0.36886	0.956	410	7	3.4335
DDR2	10	0.39305	0.56075	0.999255	632	2	2.7232	0.30439	0.67849	0.999972	760	7	2.7232
NAA60	10	0.39305	0.56075	0.999255	633	2	2.2911	0.045349	0.20035	0.854484	231	7	2.2911
CHRNB2	9	0.39576	0.54784	0.999255	634	1	0.48313	0.29573	0.65722	0.999972	753	4	0.48313
KDM4D	10	0.39602	0.56313	0.999255	635	1	2.7805	0.12261	0.40349	0.956	444	8	2.7805
LacZ:1499-1518_LacZ_+	1	0.39687	0.39743	0.999255	636	0	1.1548	0.60313	0.60579	0.997844	1021	1	1.1548
PLCL1	10	0.39766	0.56455	0.999255	637	1	4.5138	0.032449	0.15499	0.830284	187	8	4.5138
PRMT5	8	0.39807	0.53682	0.999255	638	2	-0.27001	0.8936	0.97997	0.999972	1186	2	-0.27001
LacZ:104-123_LacZ_+	1	0.39829	0.39894	0.999255	639	0	1.1768	0.60171	0.60429	0.997844	1020	1	1.1768
ITGA4	9	0.39873	0.55027	0.999255	640	1	1.673	0.047281	0.19833	0.854484	243	7	1.673
RNF168	9	0.39972	0.55117	0.999255	641	1	1.9242	0.051588	0.21217	0.854484	258	8	1.9242
HIST1H4A	9	0.40028	0.55173	0.999255	642	2	2.0816	0.2195	0.55723	0.984312	640	6	2.0816
GABRA6	10	0.40161	0.56719	0.999255	643	2	2.6063	0.21351	0.56277	0.984312	626	7	2.6063
RPS8	9	0.40327	0.55418	0.999255	644	2	-0.46326	0.90211	0.98383	0.999972	1192	2	-0.46326
EZH1	42	0.40498	0.75389	0.999255	645	7	2.0096	0.26927	0.77154	0.999972	718	29	2.0096
VEGFA	10	0.4062	0.57078	0.999255	646	2	4.2174	0.046683	0.2048	0.854484	237	8	4.2174
SCNN1A	9	0.4066	0.55696	0.999255	647	1	0.56609	0.58837	0.88288	0.999972	1012	4	0.56609
EZH2	18	0.40789	0.65798	0.999255	648	4	0.77819	0.31392	0.74759	0.999972	769	10	0.77819
CYP51A1	10	0.41013	0.57373	0.999255	649	2	3.6944	0.023492	0.12079	0.789172	157	8	3.6944
ERBB2	9	0.41206	0.56151	0.999255	650	2	0.66525	0.62812	0.90177	0.999972	1036	5	0.66525
GHR	10	0.41323	0.57635	0.999255	651	2	2.5952	0.13339	0.42493	0.956	474	7	2.5952
HLCS	9	0.41933	0.5681	0.999255	652	2	2.2971	0.17206	0.48554	0.968652	557	6	2.2971
GRIN3A	9	0.41966	0.56835	0.999255	653	1	3.4626	0.23134	0.57417	0.991689	656	6	3.4626
OPRK1	10	0.42025	0.58178	0.999255	654	2	1.7406	0.19622	0.53596	0.980162	599	6	1.7406
GTF3C4	8	0.42113	0.55912	0.999255	655	2	0.87224	0.4106	0.75417	0.999972	867	4	0.87224
EP300	9	0.42214	0.5707	0.999255	656	2	2.4702	0.21842	0.55579	0.984312	638	6	2.4702
ALKBH8	27	0.42254	0.72365	0.999255	657	3	2.9731	0.034263	0.21662	0.854484	193	19	2.9731
CD3G	9	0.423	0.57152	0.999255	658	1	4.1929	0.0088375	0.051119	0.671809	81	8	4.1929
CHRNA2	10	0.42397	0.58441	0.999255	659	2	1.3511	0.60587	0.89549	0.999972	1023	6	1.3511
RNMT	54	0.42424	0.78928	0.999255	660	9	3.6177	0.00083284	0.012859	0.416232	19	38	3.6177
ALKBH7	14	0.42675	0.63785	0.999255	661	3	-0.46326	0.97209	0.99824	0.999972	1218	4	-0.46326
RC3H1	9	0.4276	0.57549	0.999255	662	2	0.66525	0.40586	0.76146	0.999972	864	5	0.66525
ONECUT2	10	0.42761	0.5874	0.999255	663	1	2.4114	0.11583	0.38996	0.956	427	8	2.4114
PAH	10	0.42818	0.58776	0.999255	664	2	1.4158	0.025886	0.13025	0.790764	168	6	1.4158
ADRA1B	9	0.43422	0.58116	0.999255	665	2	-0.22627	0.79886	0.95991	0.999972	1142	3	-0.22627
ADRB3	10	0.43593	0.59378	0.999255	666	2	3.1593	0.073426	0.28836	0.906682	327	8	3.1593
TFB1M	24	0.43644	0.7151	0.999255	667	4	2.238	0.33218	0.78999	0.999972	791	16	2.238
CCNB1	10	0.43786	0.59519	0.999255	668	2	1.217	0.1118	0.38167	0.956	418	7	1.217
AOC3	8	0.43853	0.57642	0.999255	669	2	1.1142	0.62127	0.88391	0.999972	1032	5	1.1142
SLC25A4	9	0.44133	0.58772	0.999255	670	1	0.71361	0.22584	0.56632	0.984506	651	5	0.71361
WHSC1L1	9	0.44228	0.58859	0.999255	671	2	0.47632	0.66302	0.91473	0.999972	1062	5	0.47632
PNLIP	10	0.44252	0.59877	0.999255	672	2	4.0964	0.02413	0.12332	0.789991	163	6	4.0964
SIRT1	10	0.44428	0.60025	0.999255	673	2	2.4625	0.2696	0.64325	0.999972	719	7	2.4625
PRDM8	10	0.44428	0.60025	0.999255	674	2	2.8264	0.13739	0.43268	0.956	487	7	2.8264
TNNC1	9	0.44433	0.59037	0.999255	675	1	3.7437	0.080468	0.29376	0.91013	350	6	3.7437
F2R	9	0.44476	0.59083	0.999255	676	2	4.1501	0.078334	0.28829	0.906682	341	7	4.1501
IL17A	10	0.44652	0.60198	0.999255	677	2	2.0689	0.15146	0.45933	0.966486	523	8	2.0689
PLA2G2A	10	0.44817	0.60334	0.999255	678	2	2.6582	0.13552	0.4293	0.956	478	7	2.6582
NSUN5P2	8	0.44959	0.58768	0.999255	679	2	1.6855	0.33148	0.67504	0.999972	790	4	1.6855
FXYD2	10	0.45195	0.60633	0.999255	680	1	1.744	0.13957	0.43681	0.956	496	6	1.744
SMYD1	8	0.45208	0.59021	0.999255	681	2	4.3152	0.038731	0.16727	0.854484	211	6	4.3152
KDM2B	9	0.45688	0.60115	0.999255	682	1	2.9278	0.25963	0.61251	0.997844	709	6	2.9278
SERPINC1	10	0.45751	0.61047	0.999255	683	2	2.3229	0.36772	0.73702	0.999972	828	7	2.3229
JARID2	8	0.45754	0.59563	0.999255	684	1	2.4727	0.37744	0.72194	0.999972	838	6	2.4727
TUBA1A	10	0.4577	0.61059	0.999255	685	2	0.69243	0.099695	0.35601	0.951948	395	5	0.69243
TRMT61B	14	0.45833	0.66502	0.999255	686	2	0.86679	0.39267	0.79603	0.999972	852	10	0.86679
ALKBH4	25	0.45837	0.73941	0.999255	687	5	3.2364	0.1222	0.49274	0.972764	443	16	3.2364
SQLE	9	0.45981	0.60375	0.999255	688	1	0.8912	0.15443	0.45625	0.966486	529	5	0.8912
CTRL0028	1	0.46179	0.46212	0.999255	689	0	1.9036	0.53821	0.53859	0.980162	977	1	1.9036
AGTR1	9	0.46183	0.60546	0.999255	690	1	2.8204	0.21759	0.55455	0.984312	636	6	2.8204
KCND3	9	0.46201	0.60565	0.999255	691	2	4.1249	0.13216	0.41779	0.956	466	7	4.1249
LacZ:1445-1464_LacZ_-	1	0.46223	0.4626	0.999255	692	0	1.8018	0.53777	0.53814	0.980162	976	1	1.8018
TOP2B	10	0.46494	0.6165	0.999255	693	2	2.3756	0.014004	0.081305	0.729963	109	7	2.3756
PTGER2	10	0.46611	0.61753	0.999255	694	1	1.9555	0.48736	0.83277	0.999972	940	7	1.9555
GRM5	9	0.46851	0.61139	0.999255	695	2	2.8256	0.08964	0.31872	0.91863	372	6	2.8256
PPARD	10	0.46855	0.61958	0.999255	696	2	3.5224	0.060571	0.25062	0.885811	295	8	3.5224
IFNG	10	0.46904	0.61995	0.999255	697	1	0.45201	0.069522	0.27752	0.906682	314	5	0.45201
ADK	9	0.46948	0.61219	0.999255	698	2	4.2969	0.048399	0.20188	0.854484	245	7	4.2969
SETD3	9	0.46948	0.61219	0.999255	699	2	4.6099	0.012907	0.07146	0.694554	103	7	4.6099
CHEK1	8	0.46954	0.60796	0.999255	700	2	1.723	0.30542	0.64679	0.999972	761	6	1.723
PPP3R2	10	0.47075	0.62126	0.999255	701	2	2.0865	0.12032	0.39872	0.956	436	7	2.0865
KCNK2	7	0.47097	0.56872	0.999255	702	1	3.5645	0.14854	0.41169	0.956	514	5	3.5645
TNFSF13B	8	0.47154	0.60959	0.999255	703	1	4.9566	0.00032723	0.0023143	0.247834	8	6	4.9566
LacZ:1049-1068_LacZ_-	1	0.47198	0.47226	0.999255	704	0	1.9008	0.52802	0.52844	0.976836	969	1	1.9008
IMPDH2	10	0.47584	0.62529	0.999255	705	1	2.736	0.27206	0.64606	0.999972	727	7	2.736
SETDB1	10	0.47952	0.62823	0.999255	706	2	4.3346	0.020725	0.10957	0.780261	144	8	4.3346
LacZ:1585-1604_LacZ_-	1	0.48152	0.48186	0.999255	707	0	2.1972	0.51848	0.51876	0.975649	964	1	2.1972
GLRB	10	0.48184	0.62989	0.999255	708	1	2.7626	0.23759	0.59915	0.997844	668	6	2.7626
C3	8	0.48231	0.61377	0.999255	709	1	3.3122	0.039707	0.17027	0.854484	215	7	3.3122
ACAA1	9	0.48373	0.62518	0.999255	710	2	4.3494	0.022679	0.1153	0.787871	153	7	4.3494
CTRL0099	1	0.48459	0.48512	0.999255	711	0	2.2005	0.51541	0.51574	0.97442	963	1	2.2005
PDE4B	9	0.48613	0.62728	0.999255	712	2	0.96515	0.18343	0.50359	0.97442	577	6	0.96515
MTNR1B	10	0.48636	0.63349	0.999255	713	2	2.0811	0.34178	0.71374	0.999972	807	7	2.0811
APEX1	10	0.48636	0.63349	0.999255	714	2	1.1385	0.72804	0.94398	0.999972	1104	5	1.1385
SKP1	10	0.48826	0.63479	0.999255	715	1	4.3118	0.047005	0.20598	0.854484	238	8	4.3118
LacZ:1253-1272_LacZ_-	1	0.4883	0.48895	0.999255	716	0	2.0591	0.5117	0.51227	0.97442	962	1	2.0591
CTRL0068	1	0.4883	0.48895	0.999255	717	0	2.0591	0.5117	0.51227	0.97442	961	1	2.0591
CTRL0062	1	0.48977	0.49033	0.999255	718	0	2.2365	0.51023	0.51086	0.97442	959	1	2.2365
F5	10	0.49109	0.63705	0.999255	719	1	2.7458	0.24098	0.60435	0.997844	673	8	2.7458
BRPF3	7	0.49231	0.57911	0.999255	720	1	1.685	0.23967	0.56215	0.984312	672	4	1.685
ICAM1	10	0.49296	0.63863	0.999255	721	2	2.7887	0.34109	0.71309	0.999972	806	6	2.7887
PSMB10	9	0.4936	0.63418	0.999255	722	2	0.076824	0.1332	0.41973	0.956	473	4	0.076824
C9orf114	42	0.4943	0.81597	0.999255	723	6	2.4903	0.22536	0.71899	0.999972	649	29	2.4903
GABRB2	9	0.49451	0.63509	0.999255	724	1	2.7544	0.15555	0.45803	0.966486	531	7	2.7544
GGCX	9	0.49556	0.63599	0.999255	725	2	-0.26376	0.76858	0.95033	0.999972	1123	4	-0.26376
MSL1	10	0.49607	0.64107	0.999255	726	2	1.2232	0.54592	0.86799	0.999972	981	5	1.2232
NEK11	9	0.49747	0.63776	0.999255	727	1	3.1489	0.079041	0.28997	0.906682	345	7	3.1489
TOP1	9	0.49831	0.63839	0.999255	728	1	0.55162	0.90831	0.98495	0.999972	1196	4	0.55162
CXXC1	8	0.49896	0.62089	0.999255	729	1	2.2666	0.32289	0.66573	0.999972	782	5	2.2666
NSUN6	21	0.50229	0.74952	0.999255	730	2	2.218	0.006647	0.05718	0.671809	69	17	2.218
IGF1R	10	0.50234	0.64639	0.999255	731	2	-0.4244	0.16209	0.47823	0.968599	544	4	-0.4244
MMP12	10	0.50234	0.64639	0.999255	732	2	3.8666	0.035973	0.16781	0.854484	201	7	3.8666
